supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Sains,1.65,0.07,unit,Johnson's Face Care MakeUp Be Gone Extra-Sensitive Wipes 25 Wipes,20240413,baby_products,False
Sains,3.0,3.5,l,Fairy Fresh Fabric Conditioner for Sensitive Skin 858ml (26 Washes),20240413,baby_products,False
Sains,1.85,6.2,l,Johnson's Baby Gold Shampoo 300ml,20240413,baby_products,False
Sains,2.1,11.1,kg,Ella's Kitchen Organic Spag Bol with Cheese Baby Food Pouch 10+ Months 190g,20240413,baby_products,False
Sains,2.75,0.1,unit,Milton Sterilising Tablets x28,20240413,baby_products,False
Sains,3.0,6.0,l,Johnson's Baby Gold Shampoo 500ml,20240413,baby_products,False
Sains,13.5,16.88,kg,HiPP Organic 1 First Infant Baby Milk Powder Formula From Birth 800g,20240413,baby_products,False
Sains,1.0,16.7,kg,Heinz Banana Biscotti Baby Food Snacks 7+ Months 60g,20240413,baby_products,False
Sains,2.8,27.5,kg,Organix Banana & Date Fruit Bars Toddler Snacks Multipack 12 months+ 6x17g,20240413,baby_products,False
Sains,10.0,0.4,unit,"Pampers Baby Dry Nappy Pants Essential Pack Nappies Size 7, 17kg+ x25",20240413,baby_products,False
Sains,0.64,0.01,unit,Sainsbury's Little Ones Extra Sensitive Pure Wipes x56,20240413,baby_products,True
Sains,1.5,0.75,unit,Oral-B 123 Classic Care Medium Manual Toothbrush x2,20240413,baby_products,False
Sains,4.0,4.0,l,Milton Sterilising Fluid 1L,20240413,baby_products,False
Sains,6.98,0.01,unit,Little Ones Fragrance Free Baby Wipes 12x60,20240413,baby_products,False
Sains,2.2,2.2,unit,Aquafresh Big Teeth Gum Friendly 6-8 Years Kids Soft Toothbrush,20240413,baby_products,False
Sains,2.2,2.2,unit,Aquafresh Milk Teeth Gum Friendly 0-2 Years Kids Toothbrush,20240413,baby_products,False
Sains,1.05,5.25,l,SMA PRO Follow On Baby Milk Liquid Ready To Feed 200ml,20240413,baby_products,False
Sains,2.3,38.3,kg,Organix Cheese & Herb Organic Baby Puffs Multipack 10 months+ 4x15g,20240413,baby_products,False
Sains,1.3,10.8,kg,"Ella's Kitchen Organic Sweet Potatoes, Broccoli & Carrots Baby Food Pouch 4+ Months 120g",20240413,baby_products,False
Sains,9.0,0.01,unit,"Huggies Pure Sensitive Newborn Wet Baby Wipes, 99% Water - 12 Packs (12 x 56 Wipes)",20240413,baby_products,False
Sains,2.35,11.75,kg,Annabel Karmel Tomato & Mascarpone Pasta With Hidden Veggies Toddler Meal 200g 12 Month+,20240413,baby_products,False
Sains,6.5,10.8,kg,Fairy Non Bio All-in-1 Pods Washing Liquid Capsules Original 25 Washes,20240413,baby_products,False
Sains,2.75,11.0,l,L'Oréal Kids Extra Gentle 2-in-1 Very Berry Strawberry Shampoo 250ml,20240413,baby_products,False
