supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Tesco,0.75,0.03,unit,Tesco Free Spirit Maxi Towels Regular 24 Pack,20240413,health_products,True
Tesco,0.95,0.03,unit,Tesco Free Spirit Panty Liners Long 28 Pack,20240413,health_products,True
Tesco,0.95,0.03,unit,Tesco Free Spirit Panty Liners Regular 32 Pack,20240413,health_products,True
Tesco,1.0,0.03,unit,Nuage Hayfever Relief Wipes 30 Pack,20240413,health_products,False
Tesco,1.0,0.03,unit,Springforce Bin Liners 30 Pack,20240413,household,True
Tesco,1.0,0.03,unit,Steradent Active Plus 30,20240413,health_products,False
Tesco,1.2,0.03,unit,Tesco Clear Washproof Plasters 40S,20240413,health_products,True
Tesco,1.2,0.03,unit,Tesco Health Dark Fabric Plasters 40S,20240413,health_products,True
Tesco,1.2,0.03,unit,Tesco Health Light Fabric Plasters 40S,20240413,health_products,True
Tesco,1.2,0.03,unit,Tesco Medium Assorted Fabric Plasters 40'S,20240413,health_products,True
Tesco,1.25,0.03,unit,Melitta Coffee Filter Papers 1X4 40 Pack,20240413,drinks,False
Tesco,1.4,0.03,unit,Tesco Tie Handle Freezer Bags Small 50'S,20240413,household,True
Tesco,1.5,0.03,unit,Keep It Handy Cable Ties 50 Pack,20240413,home,False
Tesco,1.5,0.03,unit,Keep It Handy Disposable Gloves 50pk,20240413,household,False
Tesco,1.5,0.03,unit,Keep It Handy Felt Pads 50 Pack,20240413,home,False
Tesco,1.5,0.03,unit,Keep It Handy Safety Pins 50 Pack,20240413,household,False
Tesco,1.5,0.03,unit,Tesco Napkins Cream 33Cm 2Ply 50 Pack,20240413,home,True
Tesco,1.5,0.03,unit,Tesco Napkins Red 33Cm 2Ply 50 Pack,20240413,home,True
Tesco,1.5,0.03,unit,Tesco Napkins White 33Cm 2Ply 50 Pack,20240413,home,True
Tesco,1.6,0.03,unit,Create A Cake Classic Cupcake Cases 50S,20240413,food_cupboard,False
Tesco,1.6,0.03,unit,Create A Cake Spotty Cupcake Cases 50,20240413,food_cupboard,False
Tesco,1.65,0.03,unit,Fred & Flo Sterilising Tablets 56 Pack,20240413,baby_products,True
Tesco,1.75,0.03,unit,Good Boy 3X20 Degradable Poo Bags 60 Pack,20240413,pets,False
Tesco,2.0,0.03,unit,Bodyform Dailies Long Panty Liners 58 pack,20240413,health_products,False
Tesco,2.0,0.03,unit,Tesco Dog Poop Bags 75'S,20240413,pets,True
Tesco,2.6,0.03,unit,Leo Bancroft Invisible Hold Hair Bands 100 Pack,20240413,health_products,False
Tesco,2.7,0.03,unit,Tesco A4 Punch Pockets 100 Pack,20240413,home,True
Tesco,3.5,0.03,unit,Tesco Health 120 Vitamin C & Zinc Tablets,20240413,health_products,True
Tesco,3.5,0.03,unit,Tesco Health 120 Vitamin D 12.5mcg Tablets,20240413,health_products,True
Tesco,4.0,0.03,unit,Dettol Antibacterial Surface Cleaning Wipes Lime & Mint 126 Pack,20240413,household,False
Tesco,4.85,0.03,unit,Tesco 150 Medium Tie Handle Food & Freezer Bags,20240413,household,True
Tesco,1.35,0.03,m,Tesco String 40M,20240413,home,True
Tesco,0.7,0.4,l,Tesco Classic Cola 2 Litre Bottle,20240413,drinks,True
Tesco,0.7,0.4,l,Tesco Diet Caffiene Free Cola 2 Litre,20240413,drinks,True
Tesco,0.75,0.4,l,Tesco Ashbeck Still Water 2Ltr,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco Fizzio Zero 2 Litre,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco Lemon And Lime Zero 2 Litre,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco Mango Zero 2 Litre,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco No Added Sugar Cloudy Lemonade 2 Litre Bottle,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco No Added Sugar Dandelion And Burdock 2L,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco No Added Sugar Fiery Ginger Beer 2 Litre Bottle,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco No Added Sugar Pink Lemonade 2L,20240413,drinks,True
Tesco,0.8,0.4,l,Tesco No Added Sugar Smooth Cream Soda 2 Litre,20240413,drinks,True
