supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
ASDA,2.0,21.4,kg,Kenco Plant Based Almond Latte Instant Coffee Sachets x6,20240413,drinks,True
ASDA,4.75,37.1,kg,Tassimo Kenco Americano Smooth Coffee Pods x 16,20240413,drinks,False
ASDA,4.75,34.9,kg,Tassimo Kenco 100% Colombian Coffee Pods x 16,20240413,drinks,False
ASDA,5.0,6.7,kg,Tetley Original 240 Tea Bags,20240413,drinks,False
ASDA,4.75,45.7,kg,Tassimo Kenco Americano Decaff Coffee Pods x 16,20240413,drinks,False
ASDA,4.5,28.1,kg,Nescafe Dolce Gusto Café Au Lait Coffee Pods,20240413,drinks,False
ASDA,2.75,48.2,kg,Starbucks By Nespresso House Blend Lungo Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,2.5,10.0,kg,Tetley Original 80 Tea Bags,20240413,drinks,False
ASDA,16.75,16.8,kg,Lavazza Espresso Barista Coffee Beans,20240413,drinks,False
ASDA,2.75,50.0,kg,Starbucks By Nespresso Caffe Verona Espresso Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,2.75,51.9,kg,Starbucks By Nespresso Blonde Espresso Roast Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,1.7,13.6,kg,Tetley Original 40 Tea Bags,20240413,drinks,False
ASDA,1.7,21.2,kg,ASDA Peppermint Tea 40 Bags,20240413,drinks,True
ASDA,2.75,48.2,kg,Starbucks By Nespresso Decaf Espresso Roast Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,2.75,51.9,kg,Starbucks By Nespresso Pike Place Lungo Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,1.2,5.2,kg,ASDA Everyday 80 Tea Bags,20240413,drinks,True
ASDA,4.75,40.9,kg,Tassimo L'OR Americano Classique Coffee Pods x 14,20240413,drinks,False
ASDA,6.75,35.5,kg,Douwe Egberts Pure Decaf Instant Coffee,20240413,drinks,False
ASDA,2.0,50.0,kg,Twinings Superblends Metabolism Peppermint with Spiced Green Tea & Nettle 20 Tea Bags,20240413,drinks,False
ASDA,4.0,19.7,kg,Tassimo Costa Caramel Latte Coffee Pods x 6,20240413,drinks,False
ASDA,4.0,19.7,kg,Tassimo Costa Vanilla Latte Coffee Pods x 6,20240413,drinks,False
ASDA,5.0,10.0,kg,Tetley Decaf 160 Tea Bags,20240413,drinks,False
ASDA,2.95,29.5,kg,ASDA Extra Special Italian Style Instant Coffee,20240413,drinks,True
ASDA,4.35,21.7,kg,Taylors of Harrogate Rich Italian Ground Roast Coffee 200g,20240413,drinks,False
ASDA,4.35,21.7,kg,Taylors of Harrogate Lazy Sunday Ground Roast Coffee 200g,20240413,drinks,False
ASDA,0.99,9.9,kg,JUST ESSENTIALS by ASDA Medium Roast Instant Coffee,20240413,drinks,True
ASDA,2.5,10.0,kg,Tetley Decaf 80 Tea Bags,20240413,drinks,False
ASDA,2.0,9.1,l,Starbucks Caramel Macchiato Iced Coffee,20240413,drinks,False
ASDA,4.35,21.7,kg,Taylors of Harrogate Lazy Sunday Beans Roast Coffee 200g,20240413,drinks,False
ASDA,4.35,21.7,kg,Taylors of Harrogate Rich Italian Beans Roast Coffee 200g,20240413,drinks,False
ASDA,5.5,39.3,kg,Nescafé Azera Americano Instant Coffee,20240413,drinks,False
ASDA,0.35,10.9,kg,Horlicks Hot Chocolate,20240413,drinks,False
ASDA,6.0,66.7,kg,Nescafé Azera Americano Decaff Coffee,20240413,drinks,False
ASDA,1.35,5.8,kg,ASDA 80 Decaf Tea Bags,20240413,drinks,True
ASDA,1.7,28.3,kg,ASDA Camomile Tea 40 Bags,20240413,drinks,True
ASDA,3.15,31.5,kg,ASDA Americano Barista Style Coffee,20240413,drinks,True
ASDA,6.5,68.4,kg,L'OR Artiste Delicato Instant Coffee,20240413,drinks,False
ASDA,6.5,68.4,kg,L'OR Artiste Vigoroso Instant Coffee,20240413,drinks,False
